close,log_ret,volatility,rsi_norm,macd_norm,vol_change
11323.466796875,0.01892242337372686,0.3846158184213279,0.8830628670906,0.04228885832691074,0.013178674167853899
11759.5927734375,0.03779203373214687,0.39594352423103785,0.9004111579805771,0.046879210963982565,0.11855577127705175
11053.6142578125,-0.061911857122825646,0.4728035639600135,0.5235759519927938,0.04934341420834169,0.049907659644471636
11246.3486328125,0.017286053356239672,0.4724373251825152,0.5569342504545927,0.04890415161877808,-0.30168387904738836
11205.892578125,-0.0036037470015529804,0.471684857201039,0.5131261232042706,0.04855290944898795,0.04713968001675539
11747.0224609375,0.04716003790353572,0.4851430512788646,0.561168553594112,0.04906873972845217,0.1386781068698646
11779.7734375,0.002784144331385825,0.48495186925914335,0.5586089446545653,0.05074693971032949,-0.04227661444162223
11601.47265625,-0.015251902049187646,0.49342656086853953,0.5072490890433545,0.05115722163971699,-0.011537194830061992
11754.0458984375,0.013065469924046941,0.4923123699264875,0.5087400187451323,0.05066739243828863,-0.274920447942808
11675.7392578125,-0.006684391826167338,0.4942617031950504,0.4502115892094437,0.050028324733664926,-0.004703093937092007
11878.111328125,0.01718420090459035,0.4930728946235196,0.29095294696450197,0.04922080636569934,0.40086895603363715
11410.525390625,-0.04016111286278769,0.5259930353055057,0.14472469484843273,0.04742152093004489,0.03483333302678204
11584.9345703125,0.015169300755772669,0.5262844572552667,0.14142032071140492,0.044431323799894,-0.07585477584909839
11784.1376953125,0.017048853955416797,0.5241918605670478,0.18618992029818215,0.0427776970586653,0.09353849662180735
11768.87109375,-0.001296361228177031,0.5256102848276341,0.13034214042784398,0.041533541467621816,-0.12707299242006798
11865.6982421875,0.008193734253123777,0.5231906089386361,0.034473393265389805,0.04036619068845827,-0.037112084073108065
11892.8037109375,0.0022817499658520377,0.38447745072628314,0.3498048927038496,0.03934946470333849,-0.12632412201380205
12254.40234375,0.029951760409884235,0.39275627458458434,0.39256174610160516,0.03940392452711628,0.3158195708042726
11991.2333984375,-0.02170941475499902,0.40201674170125135,0.2814237815853858,0.03903234203217263,-0.08054554555273441
11758.283203125,-0.01961788699136637,0.41053132593486114,0.004536197271668528,0.03678373977902736,-0.060968277291934214
11878.3720703125,0.01016132774175868,0.40714035481873767,0.03836885704057593,0.03445975120864435,-0.1943332269266378
11592.4892578125,-0.024361862793125022,0.3950620862519034,-0.0033553461189121947,0.031372766090231236,0.16364933764265643
11681.8251953125,0.007676821280393403,0.3226864105515055,-0.027627351705518208,0.02832730765022458,-0.16122611633487693
11664.84765625,-0.0014543864269716935,0.31832763445320056,-0.004266577561676854,0.025727874677039027,-0.09007880159265724
11774.595703125,0.009364458635234827,0.31872146583433647,-0.04207698346824202,0.023891533847833938,0.11243947355774964
11366.134765625,-0.035306004408532356,0.299203290976677,-0.018488209837564967,0.020305520972412856,0.2403862001473911
11488.36328125,0.010696334763965401,0.3020623178653635,-0.041114411866492444,0.017264081675658714,-0.15759387423718252
11323.3974609375,-0.014463477673961746,0.3015902718381083,-0.1990577835867441,0.013907937357428984,0.03386031708064863
11542.5,0.01916471859560327,0.3061626233139692,-0.0898853923365587,0.01222984136641045,-0.15985094011439216
11506.865234375,-0.0030920412474540297,0.3055285904382072,-0.14603037970896268,0.01076953380225509,-0.12466429521751365
11711.505859375,0.017627931208674324,0.30587749514961954,-0.06880937463134813,0.010701383800398178,0.122288610350342
11680.8203125,-0.0026235581917250007,0.26838184845864427,-0.2489644637285363,0.010491949941242352,0.12028929185578363
11970.478515625,0.02449528784504093,0.2767449098715764,-0.008906297662220765,0.011870089099898062,0.20335442615575516
11414.0341796875,-0.04759982836281475,0.32065404084679416,-0.12971661580269397,0.00975892394381102,0.026229636911065057
10245.296875,-0.108024907829682,0.49547795147914564,-0.44107330268300016,-0.0006995931166451709,0.1299207168436709
10511.8134765625,0.02568095890557451,0.5063278584091242,-0.29341180191532173,-0.0074878811408042,-0.06342585425495884
10169.5673828125,-0.03310004713411871,0.5141153516131508,-0.3842072669894742,-0.015848130616928476,0.40477227938072957
10280.3515625,0.010834787536525494,0.4997617563752281,-0.3435599057071872,-0.02092320096784703,-0.19195925813572146
10369.5634765625,0.008640468391535637,0.5009598988121889,-0.35044175666328015,-0.023895145643926714,-0.09525763197352433
10131.5166015625,-0.02322390559011147,0.5023009717231964,-0.3216069958378043,-0.028579670424804502,-0.008108330600354208
10242.34765625,0.010879835709758444,0.5026413662756384,-0.32554244745111616,-0.030280428571560356,-0.32609631827436303
10363.138671875,0.011724294913524443,0.5028208082038674,-0.25381304868291066,-0.03021306333653771,0.8130974630384848
10400.9150390625,0.003638635248421432,0.5016089072454473,-0.316930431294075,-0.02969346795082587,-0.18536068366200809
10442.1708984375,0.003958714499077175,0.5025989356426017,-0.2951232591607706,-0.028604084197963293,-0.20698157484505586
10323.755859375,-0.011404867595945653,0.4998314923966037,-0.39409037489159826,-0.028747136313700346,-0.00664033910097217
10680.837890625,0.03400365092776386,0.5074806830391616,-0.25988441034289694,-0.024662340611048644,-0.029275700704321395
10796.951171875,0.010812510742824319,0.5075227669624061,-0.3193921807259801,-0.020840155303623743,-0.08669341438737987
10974.9052734375,0.016347532426243053,0.5101531782691535,-0.13324049001269955,-0.01623351554882125,-0.054991126380731004
10948.990234375,-0.002364091830582051,0.5042410674434455,0.326852368359838,-0.012922956927060488,0.21503346547358504
10944.5859375,-0.0004023369137903027,0.5042994310650629,0.22887996987090106,-0.010188027816273398,-0.37041223874116014
11094.3466796875,0.013590771382837723,0.5023616523205533,0.5445189527575599,-0.006741290143776922,-0.14597167328301808
